Día natural,Predicción Inferior,Predicción Superior,Predicción central,Material,Oficina de Ventas Unifica,Zona de ventas.1,Tipo de cliente
2021-06-13,-194.26725507870952,22.638142261849755,-87.78251484159439,1020027,Huechuraba,Santiago,Foodservice
2021-06-14,-116.15964793432528,101.11665570284035,-8.1821582905214,1020027,Huechuraba,Santiago,Foodservice
2021-06-15,-110.12780413051173,96.44974251139854,-4.741339675248383,1020027,Huechuraba,Santiago,Foodservice
2021-06-16,-61.0990898548775,147.3680216461337,46.81588016777039,1020027,Huechuraba,Santiago,Foodservice
2021-06-17,-119.06449010325706,90.54666786475866,-13.816058907733428,1020027,Huechuraba,Santiago,Foodservice
2021-06-18,-80.03461688904727,129.66018171516336,26.435590860083227,1020027,Huechuraba,Santiago,Foodservice
2021-06-19,-189.26919424194452,18.243281401824664,-82.52712379129801,1020027,Huechuraba,Santiago,Foodservice
2021-06-12,38.528923196875574,358.01702911852715,195.52588849328973,1020010,Huechuraba,Santiago,Foodservice
2021-06-13,91.82326224052402,429.4197355887,265.22046106495424,1020010,Huechuraba,Santiago,Foodservice
2021-06-14,121.59665743200544,453.1243224483829,292.2562582386961,1020010,Huechuraba,Santiago,Foodservice
2021-06-15,143.2646502113783,452.1278178945954,298.67452833398033,1020010,Huechuraba,Santiago,Foodservice
2021-06-16,195.81755883412376,520.7991631120469,353.74941357217403,1020010,Huechuraba,Santiago,Foodservice
2021-06-17,150.38842914926136,471.23147295273543,313.90506202421346,1020010,Huechuraba,Santiago,Foodservice
2021-06-18,170.67060623595378,494.6475142894154,338.87281461491585,1020010,Huechuraba,Santiago,Foodservice
2021-06-19,129.45908923001997,445.3734851504598,292.4932560922781,1020010,Huechuraba,Santiago,Foodservice
2021-06-12,-13.342597876191839,106.54138648220572,47.61860299404498,1020003,Huechuraba,Santiago,Foodservice
2021-06-13,30.697933616825058,148.437170124477,87.92109912978557,1020003,Huechuraba,Santiago,Foodservice
2021-06-14,-7.4177134440912305,112.32100512511455,52.34208629133404,1020003,Huechuraba,Santiago,Foodservice
2021-06-15,13.84500816369353,135.85218416870057,74.32300098571645,1020003,Huechuraba,Santiago,Foodservice
2021-06-16,23.846125822025876,142.54869528010624,83.88289199675731,1020003,Huechuraba,Santiago,Foodservice
2021-06-17,-2.1558103944595377,120.14091019738854,55.7548317199103,1020003,Huechuraba,Santiago,Foodservice
2021-06-18,37.911477154410306,159.9234511864998,97.74773053139107,1020003,Huechuraba,Santiago,Foodservice
2021-06-19,-14.888658813705122,104.49653328955087,45.745133148968456,1020003,Huechuraba,Santiago,Foodservice
2021-06-12,-0.9536043795949298,217.34866730717414,106.59154249520408,1010695,Huechuraba,Santiago,Foodservice
2021-06-13,24.42908568453773,241.53706776072252,135.05720048292548,1010695,Huechuraba,Santiago,Foodservice
2021-06-14,18.527801879865784,229.46530379305474,123.43945668728645,1010695,Huechuraba,Santiago,Foodservice
2021-06-15,12.781672799439635,219.00726563501294,117.94295636368902,1010695,Huechuraba,Santiago,Foodservice
2021-06-16,49.37229519852868,268.0120034101641,160.43048047030254,1010695,Huechuraba,Santiago,Foodservice
