"Salidas v/s Stock (con lotes)"
"USUARIO:"
"TRAEGER BRAUTIGAM, ROLF ALBERT"
"/"
"Última actualización de datos"
"26.05.2021 09:16:35"
"Visualizar como"
"Sector";"Material";"Zona de ventas";"Oficina de ventas";"Oficina de ventas";"Año natural/Semana";"Día natural";"Vida Útil Restante";"Stock"
"Cerdo";"1020003";"Norte";"T061";"Arica";"44.2020";"27.10.2020";"5";"86,0"
"Cerdo";"1020003";"Norte";"T061";"Arica";"44.2020";"28.10.2020";"6";"52,6"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"34.2020";"20.08.2020";"9";"56,3"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"34.2020";"21.08.2020";"9";"73,3"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"40.2020";"28.09.2020";"8";"111,8"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"40.2020";"29.09.2020";"7";"181,0"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"40.2020";"30.09.2020";"8";"106,4"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"40.2020";"01.10.2020";"9";"18,2"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"40.2020";"02.10.2020";"9";"127,5"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"40.2020";"03.10.2020";"9";"139,2"
"Cerdo";"1020003";"Norte";"T064";"Calama";"21.2020";"21.05.2020";"7";"68,1"
"Cerdo";"1020003";"Norte";"T064";"Calama";"21.2020";"22.05.2020";"6";"22,7"
"Cerdo";"1020003";"Norte";"T064";"Calama";"40.2020";"28.09.2020";"9";"71,9"
"Cerdo";"1020003";"Norte";"T064";"Calama";"40.2020";"02.10.2020";"9";"67,2"
"Cerdo";"1020003";"Norte";"T064";"Calama";"40.2020";"03.10.2020";"8";"50,4"
"Cerdo";"1020003";"Norte";"T161";"Arica";"06.2021";"09.02.2021";"6";"160,8"
"Cerdo";"1020003";"Norte";"T161";"Arica";"06.2021";"10.02.2021";"6";"209,0"
"Cerdo";"1020003";"Norte";"T161";"Arica";"06.2021";"11.02.2021";"7";"69,6"
"Cerdo";"1020003";"Norte";"T161";"Arica";"06.2021";"13.02.2021";"9";"16,4"
"Cerdo";"1020003";"Norte";"T161";"Arica";"07.2021";"15.02.2021";"8";"34,8"
"Cerdo";"1020003";"Norte";"T161";"Arica";"07.2021";"18.02.2021";"9";"23,1"
"Cerdo";"1020003";"Norte";"T161";"Arica";"07.2021";"19.02.2021";"9";"44,9"
"Cerdo";"1020003";"Norte";"T161";"Arica";"07.2021";"20.02.2021";"8";"70,1"
"Cerdo";"1020003";"Norte";"T164";"Calama";"02.2021";"11.01.2021";"7";"176,9"
"Cerdo";"1020003";"Norte";"T164";"Calama";"02.2021";"12.01.2021";"6";"159,1"
"Cerdo";"1020003";"Norte";"T164";"Calama";"16.2021";"19.04.2021";"8";"98,5"
"Cerdo";"1020003";"Norte";"T164";"Calama";"16.2021";"20.04.2021";"7";"24,6"
"Cerdo";"1020003";"Norte";"T164";"Calama";"16.2021";"21.04.2021";"7";"88,7"
"Cerdo";"1020003";"Norte";"T164";"Calama";"16.2021";"22.04.2021";"9";"96,3"
"Cerdo";"1020003";"Norte";"T164";"Calama";"16.2021";"23.04.2021";"9";"210,8"
"Cerdo";"1020003";"Norte";"T164";"Calama";"16.2021";"24.04.2021";"8";"337,5"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"02.2021";"11.01.2021";"6";"1.795,6"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"02.2021";"12.01.2021";"5";"1.843,8"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"02.2021";"13.01.2021";"5";"979,0"
"Cerdo";"1020003";"Santiago";"T117";"Lo Espejo";"02.2021";"16.01.2021";"10";"526,7"
"Cerdo";"1020003";"Centro Sur";"T103";"Rancagua";"09.2021";"01.03.2021";"8";"806,8"
"Cerdo";"1020003";"Centro Sur";"T103";"Rancagua";"09.2021";"02.03.2021";"8";"468,4"
"Cerdo";"1020003";"Centro Sur";"T103";"Rancagua";"09.2021";"03.03.2021";"9";"497,1"
"Cerdo";"1020003";"Centro Sur";"T103";"Rancagua";"09.2021";"04.03.2021";"9";"1.151,2"
"Cerdo";"1020003";"Centro Sur";"T103";"Rancagua";"09.2021";"05.03.2021";"9";"1.610,5"
"Cerdo";"1020003";"Centro Sur";"T103";"Rancagua";"09.2021";"06.03.2021";"9";"2.066,4"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"44.2020";"26.10.2020";"7";"488,3"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"44.2020";"27.10.2020";"6";"491,3"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"44.2020";"28.10.2020";"5";"375,0"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"44.2020";"29.10.2020";"9";"73,0"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"44.2020";"30.10.2020";"9";"91,9"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"44.2020";"31.10.2020";"9";"230,8"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"50.2019";"09.12.2019";"7";"851,8"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"50.2019";"10.12.2019";"8";"1.636,6"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"50.2019";"11.12.2019";"8";"1.239,3"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"50.2019";"12.12.2019";"8";"217,8"
"Cerdo";"1020003";"Centro Sur";"T052";"Curico";"50.2019";"14.12.2019";"10";"17,3"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"32.2020";"03.08.2020";"6";"200,2"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"32.2020";"04.08.2020";"6";"319,0"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"32.2020";"05.08.2020";"7";"248,0"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"32.2020";"06.08.2020";"7";"149,5"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"32.2020";"08.08.2020";"8";"16,9"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"04.2021";"25.01.2021";"6";"604,5"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"04.2021";"27.01.2021";"6";"617,8"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"04.2021";"28.01.2021";"9";"196,8"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"04.2021";"29.01.2021";"9";"393,2"
"Cerdo";"1020003";"Centro Sur";"T112";"Los Angeles";"04.2021";"30.01.2021";"9";"157,4"
"Cerdo";"1020003";"Norte";"T061";"Arica";"23.2020";"01.06.2020";"7";"70,6"
"Cerdo";"1020003";"Norte";"T061";"Arica";"23.2020";"02.06.2020";"6";"49,4"
"Cerdo";"1020003";"Norte";"T061";"Arica";"23.2020";"03.06.2020";"8";"41,6"
"Cerdo";"1020003";"Norte";"T061";"Arica";"23.2020";"04.06.2020";"9";"19,9"
"Cerdo";"1020003";"Norte";"T061";"Arica";"23.2020";"05.06.2020";"9";"129,2"
"Cerdo";"1020003";"Norte";"T061";"Arica";"23.2020";"06.06.2020";"8";"220,3"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"38.2020";"15.09.2020";"8";"35,3"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"38.2020";"16.09.2020";"8";"141,2"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"38.2020";"18.09.2020";"10";"37,0"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"38.2020";"19.09.2020";"9";"37,0"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"06.2021";"09.02.2021";"6";"1.002,6"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"06.2021";"10.02.2021";"5";"897,1"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"06.2021";"11.02.2021";"4";"426,4"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"06.2021";"12.02.2021";"7";"76,1"
"Cerdo";"1020003";"Sur";"T106";"Puerto Montt";"06.2021";"13.02.2021";"3";"15,9"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"42.2020";"12.10.2020";"7";"1.093,2"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"42.2020";"13.10.2020";"6";"986,5"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"42.2020";"14.10.2020";"7";"490,9"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"42.2020";"15.10.2020";"7";"441,7"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"42.2020";"16.10.2020";"7";"712,0"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"42.2020";"17.10.2020";"8";"1.446,3"
"Cerdo";"1020003";"Norte";"T061";"Arica";"02.2020";"06.01.2020";"5";"27,4"
"Cerdo";"1020003";"Norte";"T061";"Arica";"02.2020";"07.01.2020";"4";"27,4"
"Cerdo";"1020003";"Norte";"T061";"Arica";"02.2020";"09.01.2020";"9";"39,4"
"Cerdo";"1020003";"Norte";"T061";"Arica";"02.2020";"10.01.2020";"8";"200,7"
"Cerdo";"1020003";"Norte";"T061";"Arica";"02.2020";"11.01.2020";"8";"300,1"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"14.2021";"05.04.2021";"8";"119,2"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"14.2021";"06.04.2021";"7";"71,5"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"14.2021";"07.04.2021";"6";"35,1"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"14.2021";"08.04.2021";"9";"42,5"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"14.2021";"09.04.2021";"8";"42,5"
"Cerdo";"1020003";"Norte";"T163";"Antofagasta";"14.2021";"10.04.2021";"9";"23,8"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"13.2020";"23.03.2020";"7";"4.301,1"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"13.2020";"24.03.2020";"7";"4.437,4"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"13.2020";"25.03.2020";"6";"3.388,2"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"13.2020";"27.03.2020";"7";"1.234,6"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"13.2020";"28.03.2020";"9";"2.666,7"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"42.2020";"12.10.2020";"8";"256,1"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"42.2020";"13.10.2020";"7";"256,1"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"42.2020";"14.10.2020";"6";"282,5"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"42.2020";"16.10.2020";"8";"37,6"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"42.2020";"17.10.2020";"10";"62,2"
"Cerdo";"1020003";"Norte";"T064";"Calama";"43.2020";"19.10.2020";"9";"102,8"
"Cerdo";"1020003";"Norte";"T064";"Calama";"43.2020";"20.10.2020";"8";"47,7"
"Cerdo";"1020003";"Norte";"T064";"Calama";"43.2020";"24.10.2020";"9";"53,2"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"12.2020";"16.03.2020";"8";"1.807,8"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"12.2020";"17.03.2020";"8";"997,8"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"12.2020";"18.03.2020";"9";"1.696,9"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"12.2020";"19.03.2020";"10";"418,0"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"12.2020";"20.03.2020";"9";"343,9"
"Cerdo";"1020003";"Centro Sur";"T003";"Rancagua";"12.2020";"21.03.2020";"9";"4.034,0"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"02.2021";"11.01.2021";"7";"298,3"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"02.2021";"12.01.2021";"7";"374,2"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"02.2021";"13.01.2021";"6";"280,0"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"02.2021";"15.01.2021";"8";"369,2"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"02.2021";"16.01.2021";"10";"514,0"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"11.2020";"10.03.2020";"6";"148,1"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"11.2020";"11.03.2020";"8";"713,4"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"11.2020";"12.03.2020";"7";"564,3"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"11.2020";"13.03.2020";"7";"618,0"
"Cerdo";"1020003";"Centro Sur";"T012";"Los Angeles";"11.2020";"14.03.2020";"7";"1.383,5"
"Cerdo";"1020003";"Santiago";"T122";"Sucursal Miraflores";"16.2021";"19.04.2021";"8";"2.027,5"
"Cerdo";"1020003";"Santiago";"T122";"Sucursal Miraflores";"16.2021";"20.04.2021";"8";"2.067,7"
"Cerdo";"1020003";"Santiago";"T122";"Sucursal Miraflores";"16.2021";"21.04.2021";"9";"748,5"
"Cerdo";"1020003";"Santiago";"T122";"Sucursal Miraflores";"16.2021";"22.04.2021";"7";"1.036,4"
"Cerdo";"1020003";"Santiago";"T122";"Sucursal Miraflores";"16.2021";"23.04.2021";"6";"794,3"
"Cerdo";"1020003";"Santiago";"T122";"Sucursal Miraflores";"16.2021";"24.04.2021";"5";"1.434,4"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"17.2020";"20.04.2020";"8";"191,4"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"17.2020";"21.04.2020";"8";"21,4"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"17.2020";"22.04.2020";"7";"119,3"
"Cerdo";"1020003";"Norte";"T061";"Arica";"22.2020";"25.05.2020";"9";"23,7"
"Cerdo";"1020003";"Norte";"T061";"Arica";"22.2020";"26.05.2020";"8";"23,7"
"Cerdo";"1020003";"Norte";"T061";"Arica";"22.2020";"27.05.2020";"7";"98,4"
"Cerdo";"1020003";"Norte";"T061";"Arica";"22.2020";"28.05.2020";"6";"24,6"
"Cerdo";"1020003";"Norte";"T061";"Arica";"22.2020";"30.05.2020";"8";"21,3"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"43.2020";"19.10.2020";"6";"1.129,5"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"43.2020";"20.10.2020";"7";"866,9"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"43.2020";"21.10.2020";"7";"432,8"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"43.2020";"23.10.2020";"9";"504,7"
"Cerdo";"1020003";"Sur";"T005";"Temuco";"43.2020";"24.10.2020";"8";"415,9"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"13.2021";"29.03.2021";"6";"102,7"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"13.2021";"30.03.2021";"8";"126,7"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"13.2021";"31.03.2021";"7";"126,7"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"13.2021";"01.04.2021";"7";"80,0"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"13.2021";"02.04.2021";"8";"24,2"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"13.2021";"03.04.2021";"7";"24,2"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"16.2021";"19.04.2021";"8";"404,2"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"16.2021";"20.04.2021";"7";"71,9"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"16.2021";"21.04.2021";"10";"49,1"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"16.2021";"22.04.2021";"9";"162,2"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"16.2021";"23.04.2021";"9";"202,5"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"16.2021";"24.04.2021";"8";"677,8"
"Cerdo";"1020003";"Sur";"T049";"Castro";"07.2020";"10.02.2020";"7";"16,5"
"Cerdo";"1020003";"Sur";"T049";"Castro";"07.2020";"11.02.2020";"6";"16,5"
"Cerdo";"1020003";"Sur";"T049";"Castro";"07.2020";"12.02.2020";"6";"237,5"
"Cerdo";"1020003";"Sur";"T049";"Castro";"07.2020";"13.02.2020";"5";"118,7"
"Cerdo";"1020003";"Sur";"T049";"Castro";"07.2020";"14.02.2020";"7";"113,0"
"Cerdo";"1020003";"Sur";"T049";"Castro";"07.2020";"15.02.2020";"9";"71,3"
"Cerdo";"1020003";"Sur";"T049";"Castro";"16.2020";"13.04.2020";"5";"38,6"
"Cerdo";"1020003";"Sur";"T049";"Castro";"16.2020";"14.04.2020";"4";"38,6"
"Cerdo";"1020003";"Sur";"T049";"Castro";"16.2020";"15.04.2020";"5";"20,2"
"Cerdo";"1020003";"Sur";"T049";"Castro";"16.2020";"16.04.2020";"9";"114,0"
"Cerdo";"1020003";"Sur";"T049";"Castro";"16.2020";"17.04.2020";"8";"76,4"
"Cerdo";"1020003";"Sur";"T049";"Castro";"16.2020";"18.04.2020";"8";"185,4"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"46.2020";"10.11.2020";"8";"17,2"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"46.2020";"11.11.2020";"7";"75,9"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"46.2020";"13.11.2020";"10";"193,9"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"46.2020";"14.11.2020";"9";"343,2"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"08.2021";"22.02.2021";"8";"752,3"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"08.2021";"23.02.2021";"7";"636,5"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"08.2021";"24.02.2021";"6";"629,7"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"08.2021";"25.02.2021";"6";"333,3"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"08.2021";"26.02.2021";"9";"207,4"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"08.2021";"27.02.2021";"9";"69,7"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"25.2020";"16.06.2020";"8";"22,6"
"Cerdo";"1020003";"Centro Norte";"T069";"Ovalle";"25.2020";"17.06.2020";"9";"133,4"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"43.2020";"19.10.2020";"8";"15,2"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"43.2020";"23.10.2020";"9";"91,1"
"Cerdo";"1020003";"Centro Norte";"T066";"Coquimbo";"43.2020";"24.10.2020";"8";"18,2"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"10.2021";"08.03.2021";"6";"1.417,5"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"10.2021";"09.03.2021";"8";"1.135,9"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"10.2021";"10.03.2021";"7";"731,5"
"Cerdo";"1020003";"Centro Norte";"T102";"Viña del Mar";"10.2021";"13.03.2021";"10";"490,4"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"19.2021";"10.05.2021";"8";"645,0"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"19.2021";"11.05.2021";"7";"475,0"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"19.2021";"14.05.2021";"9";"621,4"
"Cerdo";"1020003";"Centro Norte";"T114";"Hijuelas";"19.2021";"15.05.2021";"9";"967,7"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"30.2020";"20.07.2020";"7";"297,8"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"30.2020";"21.07.2020";"6";"237,4"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"30.2020";"22.07.2020";"5";"499,2"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"30.2020";"23.07.2020";"9";"152,3"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"30.2020";"24.07.2020";"9";"173,6"
"Cerdo";"1020003";"Sur";"T010";"Osorno";"30.2020";"25.07.2020";"9";"244,8"
"Cerdo";"1020003";"Sur";"T049";"Castro";"18.2020";"28.04.2020";"8";"99,3"
"Cerdo";"1020003";"Sur";"T049";"Castro";"18.2020";"29.04.2020";"7";"80,5"
"Cerdo";"1020003";"Sur";"T049";"Castro";"18.2020";"01.05.2020";"6";"45,0"
"Cerdo";"1020003";"Sur";"T049";"Castro";"43.2020";"19.10.2020";"6";"61,3"
"Cerdo";"1020003";"Sur";"T049";"Castro";"43.2020";"20.10.2020";"7";"103,7"
"Cerdo";"1020003";"Sur";"T049";"Castro";"43.2020";"21.10.2020";"7";"40,6"
"Cerdo";"1020003";"Sur";"T049";"Castro";"43.2020";"22.10.2020";"6";"23,3"
"Cerdo";"1020003";"Sur";"T049";"Castro";"43.2020";"23.10.2020";"7";"41,5"
"Cerdo";"1020003";"Sur";"T049";"Castro";"43.2020";"24.10.2020";"8";"108,4"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"14.2021";"05.04.2021";"6";"178,6"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"14.2021";"06.04.2021";"6";"271,7"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"14.2021";"07.04.2021";"6";"383,3"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"14.2021";"08.04.2021";"5";"116,4"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"14.2021";"09.04.2021";"8";"196,0"
"Cerdo";"1020003";"Centro Sur";"T104";"Concepcion";"14.2021";"10.04.2021";"8";"622,9"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"01.2021";"05.01.2021";"6";"240,1"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"01.2021";"06.01.2021";"5";"287,1"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"01.2021";"07.01.2021";"5";"314,1"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"01.2021";"08.01.2021";"5";"306,8"
"Cerdo";"1020003";"Centro Sur";"T107";"Chillan";"01.2021";"09.01.2021";"8";"275,4"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"52.2019";"27.12.2019";"9";"17,3"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"52.2019";"28.12.2019";"8";"83,5"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"21.2020";"18.05.2020";"8";"23,9"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"21.2020";"21.05.2020";"9";"113,5"
"Cerdo";"1020003";"Norte";"T063";"Antofagasta";"21.2020";"22.05.2020";"8";"56,8"
"Cerdo";"1020003";"Norte";"T064";"Calama";"20.2020";"11.05.2020";"8";"119,2"
"Cerdo";"1020003";"Norte";"T064";"Calama";"20.2020";"12.05.2020";"8";"98,0"
"Cerdo";"1020003";"Norte";"T064";"Calama";"20.2020";"14.05.2020";"9";"24,8"
"Cerdo";"1020003";"Norte";"T161";"Arica";"19.2021";"10.05.2021";"7";"140,7"
"Cerdo";"1020003";"Norte";"T161";"Arica";"19.2021";"11.05.2021";"8";"53,3"
"Cerdo";"1020003";"Norte";"T161";"Arica";"19.2021";"12.05.2021";"8";"89,2"
"Cerdo";"1020003";"Norte";"T161";"Arica";"19.2021";"13.05.2021";"7";"53,2"
"Cerdo";"1020003";"Norte";"T161";"Arica";"19.2021";"14.05.2021";"9";"105,6"
"Cerdo";"1020003";"Norte";"T161";"Arica";"19.2021";"15.05.2021";"8";"105,6"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"06.2021";"09.02.2021";"7";"1.193,2"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"06.2021";"10.02.2021";"6";"510,2"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"06.2021";"11.02.2021";"5";"450,6"
"Cerdo";"1020003";"Centro Norte";"T121";"San Felipe";"06.2021";"12.02.2021";"10";"54,1"
"Cerdo";"1020003";"Centro Norte";"T021";"San Felipe";"12.2020";"16.03.2020";"8";"402,3"
"Cerdo";"1020003";"Centro Norte";"T021";"San Felipe";"12.2020";"17.03.2020";"8";"535,8"
"Cerdo";"1020003";"Centro Norte";"T021";"San Felipe";"12.2020";"18.03.2020";"8";"430,3"
"Cerdo";"1020003";"Centro Norte";"T021";"San Felipe";"12.2020";"19.03.2020";"10";"316,6"
"Cerdo";"1020003";"Centro Norte";"T021";"San Felipe";"12.2020";"21.03.2020";"10";"236,3"
"Cerdo";"1020003";"Norte";"T061";"Arica";"13.2020";"23.03.2020";"6";"192,2"
"Cerdo";"1020003";"Norte";"T061";"Arica";"13.2020";"24.03.2020";"6";"111,5"
"Cerdo";"1020003";"Norte";"T061";"Arica";"13.2020";"25.03.2020";"5";"111,5"
"Cerdo";"1020003";"Norte";"T061";"Arica";"13.2020";"27.03.2020";"7";"99,0"
"Cerdo";"1020003";"Norte";"T061";"Arica";"13.2020";"28.03.2020";"7";"99,1"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"46.2020";"09.11.2020";"7";"163,9"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"46.2020";"12.11.2020";"9";"94,8"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"46.2020";"13.11.2020";"8";"131,5"
"Cerdo";"1020003";"Norte";"T062";"Iquique";"46.2020";"14.11.2020";"8";"156,3"
"Cerdo";"1020003";"Norte";"T164";"Calama";"05.2021";"01.02.2021";"9";"26,0"
"Cerdo";"1020003";"Norte";"T164";"Calama";"05.2021";"05.02.2021";"9";"148,0"
"Cerdo";"1020003";"Norte";"T164";"Calama";"05.2021";"06.02.2021";"9";"185,7"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"09.2021";"01.03.2021";"8";"336,0"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"09.2021";"02.03.2021";"8";"474,0"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"09.2021";"04.03.2021";"10";"503,4"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"09.2021";"05.03.2021";"9";"608,5"
"Cerdo";"1020003";"Centro Sur";"T153";"Talca";"09.2021";"06.03.2021";"8";"820,8"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"05.2021";"01.02.2021";"5";"71,2"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"05.2021";"02.02.2021";"8";"38,4"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"05.2021";"03.02.2021";"7";"19,2"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"05.2021";"04.02.2021";"8";"63,6"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"05.2021";"05.02.2021";"8";"133,4"
"Cerdo";"1020003";"Norte";"T162";"Iquique";"05.2021";"06.02.2021";"8";"248,7"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"14.2021";"05.04.2021";"6";"253,8"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"14.2021";"06.04.2021";"6";"319,9"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"14.2021";"07.04.2021";"5";"373,7"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"14.2021";"08.04.2021";"5";"68,5"
"Cerdo";"1020003";"Centro Norte";"T166";"Coquimbo";"14.2021";"10.04.2021";"10";"51,5"
